Bug ID,Bug Fix Commit Hash,Date of Commit
OPENMEETINGS-1677,7e29189eb58ab3bae6ff542cc09797b53ff9e404,2017-07-31T14:11:00+07:00
OPENMEETINGS-1677,d4cc7b38ce476e5492e42ab4de17ba1e9e56aff9,2017-07-28T16:10:05+07:00
OPENMEETINGS-1679,68e54afc4ac24b7d54fb7fb6b12f00ae148608ae,2017-08-11T12:12:50+07:00
OPENMEETINGS-1438,0f13f79a768721e3d955c2a2f71a97b5dc0fd5bd,2016-07-26T05:34:05+00:00
OPENMEETINGS-1664,17922b6d9afddbadfbb4d7fe759ecb61f14eee62,2017-07-26T15:07:08+07:00
OPENMEETINGS-1664,9b05be58775741ff12100ada586be30601bbb55b,2017-07-13T16:15:28+07:00
OPENMEETINGS-1664,9446c1665262df73b134c623a02c14fffd916792,2017-07-13T10:32:23+07:00
OPENMEETINGS-1664,21ee0228844d80be77cc33e0b4d5691a1d217ce1,2017-07-13T09:46:48+07:00
OPENMEETINGS-1664,50e6b2b6dc943ff94d1dfe39bd2915aeaa440fad,2017-07-13T00:11:56+07:00
OPENMEETINGS-1664,8f5974fad8ae0f727d79272a5c098292e2ff9401,2017-07-11T08:22:56+07:00
OPENMEETINGS-1665,4262c72eee6e7b484743b83aaac9f62422c72ebf,2017-07-09T09:08:51+07:00
OPENMEETINGS-1665,5b89d22965fe06424e83c1ba98ac9f97803e54ef,2017-07-08T23:13:30+07:00
OPENMEETINGS-1665,f17fa5676ebaf0ad3b0660f46f742b079e0fa07b,2017-07-08T23:08:55+07:00
OPENMEETINGS-1665,35f1e2cc0cd7558dcde2e4ba9ab978b8da7424aa,2017-07-08T22:14:06+07:00
OPENMEETINGS-1665,06d42c9f4a93d4b3b4ab05c3936006a28fca6a1f,2017-07-08T21:53:45+07:00
OPENMEETINGS-1665,6aa0af767e9c672bc4f1458ced6746fcd04ff0d5,2017-07-07T10:05:49+07:00
OPENMEETINGS-1660,ecb78efdd23b651547c0de7edaf0ba9f737dfb92,2017-06-27T23:51:27+07:00
OPENMEETINGS-1666,76b5fd5eaf3567dfd302d553fdcced74089e1ba8,2017-07-07T17:14:06+07:00
OPENMEETINGS-1668,721dbb23fad512754bce6be02df1b0e1083a5a11,2017-07-11T18:57:15+07:00
OPENMEETINGS-1410,37b6276119f7b4472cae698929404ce13e1a9d08,2016-05-26T10:07:09+00:00
OPENMEETINGS-1895,9fc3fdcf32f64a050d65b9c3967e1b91bc326960,2018-06-01T10:55:34+07:00
OPENMEETINGS-1411,17d5471789d4e22cff578a9f9d5c17be2849e5a8,2016-05-27T12:43:41+00:00
OPENMEETINGS-1411,4c5ee638db422a0a7eb7d4e37a5b64ab36fb5352,2016-05-26T12:43:44+00:00
OPENMEETINGS-1411,0adc1fecef22f323bbdd44108010860343edbb4d,2016-05-26T12:39:27+00:00
OPENMEETINGS-1411,7b9c5f59ece76645b58b9d43fe089f4f6d8cdd0d,2016-05-26T12:33:52+00:00
OPENMEETINGS-1654,1f69011e2536f685b98d39ec9426cefbb1710e6a,2017-06-19T10:27:58+07:00
OPENMEETINGS-1890,540c6cb3c3753c1f9442a521c83c153d8feb5c50,2018-07-29T14:14:58+07:00
OPENMEETINGS-1890,12a3ce46b591ff649e861d0d24b933392e7425cb,2018-07-27T16:11:57+07:00
OPENMEETINGS-1417,e3f6f156aa35e16c8593d8c688ca160b1abc01ee,2016-07-14T08:45:24+00:00
OPENMEETINGS-1417,8c36f7b6d2b62621cfa1eceb9243668b181809ad,2016-07-14T07:48:32+00:00
OPENMEETINGS-1655,fe91d2e66cbb88440fbd433490a94bf586b4bdbd,2017-06-21T10:46:03+07:00
OPENMEETINGS-1655,1ec5e2840b16f7ceb111780d0c27564382a68989,2017-06-21T10:43:03+07:00
OPENMEETINGS-1898,f13d98d3c8a2d15fc2365df2b5b53246a122dc1f,2018-07-26T18:15:57+07:00
OPENMEETINGS-1898,723c8eb4134a85079f15df315573bb26aedca464,2018-07-26T17:29:32+07:00
OPENMEETINGS-1414,d24a0ebf168d8c3ef83882b7c8e8fa5197a2b13e,2016-06-03T06:04:54+00:00
OPENMEETINGS-1414,0a1433e4768121e9d3516c9f2f730564294758e5,2016-06-03T05:42:26+00:00
OPENMEETINGS-1414,b95be1735e4295aa01b4792753df7f977ea305ee,2016-06-02T17:49:34+00:00
OPENMEETINGS-1657,469ba45d13e2d65e2d2641e90e440dfa0c14e858,2017-06-22T14:18:12+07:00
OPENMEETINGS-1657,60a416be3801532374e195b2e7d85b36dfbfa39d,2017-06-22T12:54:13+07:00
OPENMEETINGS-1416,7031da6cab24c669f8ee617f362d426d69e3cd77,2016-07-17T05:32:35+00:00
OPENMEETINGS-1882,ec5a913eb3d22996fedd5594a48a6cf10d73e99a,2018-07-27T16:35:46+07:00
OPENMEETINGS-1640,7d80d7712ee36ee43d5295c740f458210e74806b,2017-07-01T21:36:03+07:00
OPENMEETINGS-1641,5b60f06f7c295e364ab46f6b11b87b17bcb172a4,2017-09-16T19:56:17+07:00
OPENMEETINGS-1641,f8f2799cb1b3a225998d3887f9468070d4d0a2e7,2017-09-10T14:37:35+07:00
